caption,mean,precision,votes,not_funny,somewhat_funny,funny,funny_score_scaled,funny_group,topic_nb,aggregated_topic
"Nope, nothing in your teeth but
CHECKMATE!",1.1910112359550562,0.0448479570080877,89,73,15,1,22.70967741935484,mid_funny,19,body_parts
"No, I didn’t agree to play for my soul. I said this was strip chess and we’re playing for clothes. Lose the robe, bonehead!",1.1927710843373494,0.0498538307925901,83,69,12,2,22.70967741935484,mid_funny,21,death_grim_reaper_afterlife
"Checkmate!!!"" / ""Sure! The winner takes it all",1.1714285714285717,0.0453713847645954,70,58,12,0,22.691244239631338,mid_funny,0,checkmate_win_lose
Now can I overturn Roe v Wade?,1.1898734177215189,0.0511977581586359,79,66,11,2,22.691244239631338,mid_funny,20,pop_culture
"All righty, I'm going to be wanting those goldfish back now.",1.1898734177215189,0.0511977581586359,79,66,11,2,22.691244239631338,mid_funny,-1,misc
"I said, ""they're made from whalebone.""",1.1898734177215189,0.0511977581586359,79,66,11,2,22.691244239631338,mid_funny,35,body_parts
Are you really sure you want to make that move?,1.1898734177215189,0.0511977581586359,79,66,11,2,22.691244239631338,mid_funny,2,chess_mechanics_pieces
And my horoscope said today would be an unlucky day.,1.1898734177215189,0.0511977581586359,79,66,11,2,22.691244239631338,mid_funny,-1,misc
"This time, the bishop comes for you!",1.2115384615384617,0.0486430447588596,104,86,14,4,22.691244239631338,mid_funny,29,chess_mechanics_pieces
"Checkmate, dude! Where's my new guitar?",1.1917808219178083,0.0573963702738654,73,62,8,3,22.672811059907833,mid_funny,0,checkmate_win_lose
And they told me voting blue wouldn't work on you!,1.1866666666666668,0.0526533225197837,75,63,10,2,22.672811059907833,mid_funny,10,death_grim_reaper_afterlife
You can't have all of them.,1.1851851851851851,0.0468485579284204,81,67,13,1,22.672811059907833,mid_funny,8,deals_bets_rematches
"Checkmate, yet again. You just can’t cheat, Death.",1.1866666666666668,0.0526533225197837,75,63,10,2,22.672811059907833,mid_funny,0,checkmate_win_lose
"Wow. Looks like you won. Unfortunately, you’re still going to die, but I’m glad you enjoyed yourself before you did.",1.2058823529411764,0.0469166460252739,102,84,15,3,22.672811059907833,mid_funny,3,checkmate_win_lose
Let's see you wriggle your way out of this one!,1.1851851851851851,0.0468485579284204,81,67,13,1,22.672811059907833,mid_funny,-1,misc
"Check mate, Hah! The Grim Reaper always has the last move",1.1866666666666668,0.0526533225197837,75,63,10,2,22.672811059907833,mid_funny,9,death_grim_reaper_afterlife
Tag you’re it!,1.1866666666666668,0.0526533225197837,75,63,10,2,22.672811059907833,mid_funny,-1,misc
No you can't eat my Queen,1.1851851851851851,0.0468485579284204,81,67,13,1,22.672811059907833,mid_funny,12,chess_mechanics_pieces
". “Let’s go 2 out of 3, shall we, old chap?”",1.171875,0.0524909643585037,64,54,9,1,22.672811059907833,mid_funny,8,deals_bets_rematches
"You win this one, but remember that we have another game to play in Samarra tonight.",1.171875,0.0524909643585037,64,54,9,1,22.672811059907833,mid_funny,26,deals_bets_rematches
Checkmate! Now give me my soul back.,1.2058823529411764,0.0469166460252739,102,84,15,3,22.672811059907833,mid_funny,21,death_grim_reaper_afterlife
Do you really think I am afraid of you? Clearly you haven’t been paying attention to what Republicans have planned for us.,1.2,0.0504659932964838,90,75,12,3,22.65437788018433,mid_funny,-1,misc
"Checkmate! Now what was that ""special prize"" you mentioned?",1.1666666666666667,0.0462250163521024,66,55,11,0,22.65437788018433,mid_funny,0,checkmate_win_lose
"This is not the Middle Ages, and I'm not Max von Sydow.  Checkmate, Bub.",1.181818181818182,0.0479493093842668,77,64,12,1,22.65437788018433,mid_funny,11,pop_culture
Your fault for playing with black.,1.181818181818182,0.0479493093842668,77,64,12,1,22.65437788018433,mid_funny,28,color_choice_white_black
I'm going to keep putting myself in check until you do it.,1.2,0.0504659932964838,90,75,12,3,22.65437788018433,mid_funny,4,checkmate_win_lose
this changes nothing.,1.181818181818182,0.0479493093842668,77,64,12,1,22.65437788018433,mid_funny,-1,misc
If only I could make the same wager with the IRS.,1.1666666666666667,0.0462250163521024,66,55,11,0,22.65437788018433,mid_funny,7,bureaucracy_taxes_insurance
"Checkmate, ya Bergman caricature loser!",1.1666666666666667,0.0462250163521024,66,55,11,0,22.65437788018433,mid_funny,13,pop_culture
"Hah! Checkmate again! Sooo…do you just keep forgetting that the queen exISTS, or…?",1.1666666666666667,0.0462250163521024,66,55,11,0,22.65437788018433,mid_funny,12,chess_mechanics_pieces
Karma’s a b;@&!!,1.181818181818182,0.0479493093842668,77,64,12,1,22.65437788018433,mid_funny,1,checkmate_win_lose
"Ha! Drinks are on you, again, Grimster!",1.202127659574468,0.0491980697282263,94,78,13,3,22.65437788018433,mid_funny,9,death_grim_reaper_afterlife
"It's not who wins, it's how you play the game...",1.2019230769230769,0.0440224662845252,104,85,17,2,22.65437788018433,mid_funny,3,checkmate_win_lose
"You're dead, I'm overtaxed—we tie again.",1.180722891566265,0.0424927724170273,83,68,15,0,22.65437788018433,mid_funny,-1,misc
Should I be worried about your endgame?,1.1830985915492958,0.0542364565702777,71,60,9,2,22.63594470046083,mid_funny,17,time_endgame_clock
You should eat more before a match.,1.1772151898734178,0.0432360791812641,79,65,14,0,22.63594470046083,mid_funny,35,body_parts
You’ll pay for this one day,1.1979166666666667,0.045930419502466,96,79,15,2,22.63594470046083,mid_funny,-1,misc
"Thanks, Obama!",1.1830985915492958,0.0542364565702777,71,60,9,2,22.63594470046083,mid_funny,20,pop_culture
Looks like you can’t kill this king either!,1.197674418604651,0.051833067425708,86,72,11,3,22.63594470046083,mid_funny,14,chess_mechanics_pieces
Careful!  It's been in my ass!,1.2,0.0573684516132894,80,68,8,4,22.63594470046083,mid_funny,-1,misc
Check!…please.,1.193181818181818,0.0481039521831209,88,73,13,2,22.617511520737327,mid_funny,4,checkmate_win_lose
This is the chess game of life - checkmate!,1.1733333333333331,0.0440038218378396,75,62,13,0,22.617511520737327,mid_funny,5,chess_life_game
"Play again, double or nothing? If you win, I die twice.",1.178082191780822,0.0491265634505708,73,61,11,1,22.617511520737327,mid_funny,-1,misc
Checkmate! He wins the game of life and death.,1.178082191780822,0.0491265634505708,73,61,11,1,22.617511520737327,mid_funny,0,checkmate_win_lose
How many times do I have to tell you? I’m not your mate,1.178082191780822,0.0491265634505708,73,61,11,1,22.617511520737327,mid_funny,4,checkmate_win_lose
Seventh seal my ass.,1.178082191780822,0.0491265634505708,73,61,11,1,22.617511520737327,mid_funny,25,pop_culture
Checkmate!  Could you fit my boss in for a round before Friday?,1.1914893617021276,0.0435146473673218,94,77,16,1,22.617511520737327,mid_funny,0,checkmate_win_lose
Are you certain that I cheated?,1.193181818181818,0.0481039521831209,88,73,13,2,22.617511520737327,mid_funny,1,checkmate_win_lose
Now you're dead to me.,1.1904761904761905,0.0493101884627092,84,70,12,2,22.59907834101383,mid_funny,34,death_grim_reaper_afterlife
Not again !  You’re killing me !,1.1923076923076923,0.0549200742413563,78,66,9,3,22.59907834101383,mid_funny,34,death_grim_reaper_afterlife
"Now, get out of my country, Putin.",1.1904761904761905,0.0493101884627092,84,70,12,2,22.59907834101383,mid_funny,30,pop_culture
"Okay fine, you win. You get to decide where we order takeout from",1.207207207207207,0.0445509345420446,111,91,17,3,22.59907834101383,mid_funny,-1,misc
One night in Bangkok and the tough guys tumble,1.207920792079208,0.0493859956963957,101,84,13,4,22.59907834101383,mid_funny,10,death_grim_reaper_afterlife
"I guess when your death, you're sleeping too. Checkmate!",1.1690140845070425,0.0447929081990965,71,59,12,0,22.580645161290324,mid_funny,0,checkmate_win_lose
"Hey !
I didn’t say I wanted what you’re having.",1.1875,0.0506094189962623,80,67,11,2,22.580645161290324,mid_funny,15,time_endgame_clock
"Check mate, your ass!",1.1875,0.0506094189962623,80,67,11,2,22.580645161290324,mid_funny,4,checkmate_win_lose
No need to go to that  finger at all! I won fair and square.,1.1690140845070425,0.0447929081990965,71,59,12,0,22.580645161290324,mid_funny,16,body_parts
Do you think I need a breath mint?,1.2043010752688172,0.0519807292144392,93,78,11,4,22.580645161290324,mid_funny,19,body_parts
We should play Clue next. I love a good murder mystery.,1.173913043478261,0.0503886080777318,69,58,10,1,22.580645161290324,mid_funny,-1,misc
Checkmate! Waddaya going to do now?,1.173913043478261,0.0503886080777318,69,58,10,1,22.580645161290324,mid_funny,0,checkmate_win_lose
Check mate! That will teach you to think you are more powerful than the U.S. Supreme Court.,1.186046511627907,0.0453339271851579,86,71,14,1,22.580645161290324,mid_funny,20,pop_culture
Ha! Checkmate! Try and top that move!,1.186046511627907,0.0453339271851579,86,71,14,1,22.580645161290324,mid_funny,-1,misc
checkmate my dark friend,1.186046511627907,0.0453339271851579,86,71,14,1,22.580645161290324,mid_funny,0,checkmate_win_lose
"There’s something I can make happen faster than your next move, my friend",1.1875,0.0506094189962623,80,67,11,2,22.580645161290324,mid_funny,2,chess_mechanics_pieces
Ha! And you said logic wouldn't save me!,1.186046511627907,0.0453339271851579,86,71,14,1,22.580645161290324,mid_funny,-1,misc
checkmate! I live forever!,1.2169811320754718,0.0519255756387405,106,89,11,6,22.562211981566826,mid_funny,-1,misc
"Ha, my Bishop can shoot better than Ben Simmons, Checkmate",1.1891891891891893,0.0566747172454539,74,63,8,3,22.562211981566826,mid_funny,0,checkmate_win_lose
Queen takes bishop.  Queen is double vaxxed and boosted so she cannot be taken by any of your unvaxxed pieces.  Check and mate!,1.1746031746031746,0.057866499516996,63,54,7,2,22.562211981566826,mid_funny,29,chess_mechanics_pieces
"I would have guessed you understood that I don't play
'friendly games.' """,1.1829268292682926,0.0463287831904573,82,68,13,1,22.562211981566826,mid_funny,6,chess_life_game
"Is that so? Well, I’m an optimist. I’m gonna cheat anyway",1.1829268292682926,0.0463287831904573,82,68,13,1,22.562211981566826,mid_funny,1,checkmate_win_lose
I don't have a soul to give you. How about an update on your car insurance?,1.2,0.0487239177075788,95,79,13,3,22.562211981566826,mid_funny,-1,misc
Checkmate! Now you gotta watch Ted Lasso with me!,1.2048192771084338,0.0587834252132822,83,71,7,5,22.562211981566826,mid_funny,0,checkmate_win_lose
And guess what? I cheated!,1.1794871794871795,0.0473879481538609,78,65,12,1,22.543778801843317,mid_funny,1,checkmate_win_lose
And that’s my third queen right there.,1.1842105263157894,0.0520139195802582,76,64,10,2,22.543778801843317,mid_funny,12,chess_mechanics_pieces
"Of course you are right. I did not repeat not get checkmate!
Jill landsberg",1.1842105263157894,0.0520139195802582,76,64,10,2,22.543778801843317,mid_funny,0,checkmate_win_lose
Looks like you won’t be needing your scythe after all.,1.1794871794871795,0.0473879481538609,78,65,12,1,22.543778801843317,mid_funny,32,death_grim_reaper_afterlife
"Ha! My king takes your king, and you get to go back to the slime from which you came!",1.1692307692307693,0.0517447078733604,65,55,9,1,22.543778801843317,mid_funny,14,chess_mechanics_pieces
Do you want to play two out of three?,1.1785714285714286,0.0420389483019018,84,69,15,0,22.543778801843317,mid_funny,8,deals_bets_rematches
These drug commercial stock videos are getting out of hand.,1.1794871794871795,0.0473879481538609,78,65,12,1,22.543778801843317,mid_funny,-1,misc
"You’re over the board, and your pawn position is in an imbalance.",1.1794871794871795,0.0473879481538609,78,65,12,1,22.543778801843317,mid_funny,31,chess_life_game
Death be not proud!,1.1794871794871795,0.0473879481538609,78,65,12,1,22.543778801843317,mid_funny,-1,misc
"You really can't play this game, can you?",1.1978021978021978,0.0499567095127687,91,76,12,3,22.543778801843317,mid_funny,6,chess_life_game
Ok. Ok. Here’s your 10 bucks. I know…what say we change the stakes?,1.1842105263157894,0.0520139195802582,76,64,10,2,22.543778801843317,mid_funny,-1,misc
Whatever it takes to get me off of this planet.,1.1935483870967742,0.0465200005651126,93,77,14,2,22.543778801843317,mid_funny,12,chess_mechanics_pieces
"Check mate, ol’ fate.",1.1935483870967742,0.0465200005651126,93,77,14,2,22.543778801843317,mid_funny,-1,misc
We have to decide the winner in sudden death.,1.1794871794871795,0.0473879481538609,78,65,12,1,22.543778801843317,mid_funny,22,death_grim_reaper_afterlife
Why so insidious?,1.1794871794871795,0.0473879481538609,78,65,12,1,22.543778801843317,mid_funny,-1,misc
"Checkmate!
stop picking your nose",1.1794871794871795,0.0473879481538609,78,65,12,1,22.543778801843317,mid_funny,19,body_parts
"I’m the Bobby Fischer of men, fool.",1.1978021978021978,0.0499567095127687,91,76,12,3,22.543778801843317,mid_funny,-1,misc
"[2019] Nyah nyah - now YOU have to go to the board meeting in Wuhan, Bob. Oh, don't be such a sore loser.",1.1794871794871795,0.0473879481538609,78,65,12,1,22.543778801843317,mid_funny,-1,misc
If only you played as unpredictably. Guess that's one benign tumor for me!,1.164179104477612,0.0455977681090133,67,56,11,0,22.543778801843317,mid_funny,24,pop_culture
"And my queen takes your king,  Judge Alito",1.1958762886597938,0.045500215384417,97,80,15,2,22.543778801843317,mid_funny,20,pop_culture
"You lose dude, I'll take that killer hoodie, the stabby stick, and another 100 years, yahoo!",1.1842105263157894,0.0520139195802582,76,64,10,2,22.543778801843317,mid_funny,18,checkmate_win_lose
Loneliness hits.,1.1954022988505748,0.0512841783589433,87,73,11,3,22.525345622119815,mid_funny,-1,misc
"Not your day, dude. But don't you have a note due in Moscow?",1.175,0.0427496391279461,80,66,14,0,22.525345622119815,mid_funny,30,pop_culture
"I forgot to tell you:  With me, when you win, you actually lose!",1.1975308641975309,0.0567095510017572,81,69,8,4,22.525345622119815,mid_funny,3,checkmate_win_lose
"Checkmate!  I'm a Bergman fan too, you know.",1.1805555555555556,0.0535382977928062,72,61,9,2,22.525345622119815,mid_funny,13,pop_culture
Knight to E4,1.1910112359550562,0.0476098924879322,89,74,13,2,22.525345622119815,mid_funny,33,death_grim_reaper_afterlife
Here's the antidote.,1.1910112359550562,0.0476098924879322,89,74,13,2,22.525345622119815,mid_funny,24,pop_culture
"you can't always get what you want, big guy",1.1857142857142855,0.058599447926148,70,60,7,3,22.525345622119815,mid_funny,-1,misc
That's mate. See you later alligator.,1.175,0.0427496391279461,80,66,14,0,22.525345622119815,mid_funny,4,checkmate_win_lose
Ha! I'll always be three moves ahead.,1.175,0.0427496391279461,80,66,14,0,22.525345622119815,mid_funny,2,chess_mechanics_pieces
Ha! You have lost three games in a row what are you going to do about it.,1.1805555555555556,0.0535382977928062,72,61,9,2,22.525345622119815,mid_funny,-1,misc
"Psythed you out, didn’t I?",1.1927710843373494,0.0527187139919645,83,70,10,3,22.506912442396313,mid_funny,27,emotional_reactions
Zugzwang Dabria!,1.1710526315789471,0.0434808201101534,76,63,13,0,22.506912442396313,mid_funny,35,body_parts
"what i want to know is
how do you like your blue-eyed boy
Mister Death
                               — e.e. cummings",1.1868131868131868,0.0439560439560439,91,75,15,1,22.506912442396313,mid_funny,36,death_grim_reaper_afterlife
You have to learn this game before you die,1.1868131868131868,0.0439560439560439,91,75,15,1,22.506912442396313,mid_funny,6,chess_life_game
"Unfortunately for you, the game of chess is a matter of life or death to me!",1.1756756756756757,0.0485178627857396,74,62,11,1,22.506912442396313,mid_funny,5,chess_life_game
I don't play that way.,1.1756756756756757,0.0485178627857396,74,62,11,1,22.506912442396313,mid_funny,6,chess_life_game
"Read my lips, Grasshopper. I got the powah. I will attack and you don't want that.",1.1868131868131868,0.0439560439560439,91,75,15,1,22.506912442396313,mid_funny,-1,misc
