contest_id,occupations,num_occupations
305,"['admiral', 'agent', 'astronaut', 'astronomer', 'boomer', 'bos', 'camper', 'cargo', 'catcher', 'chiropractor', 'cleaner', 'cleaver', 'clerk', 'clown', 'cook', 'cowboy', 'cpa', 'cracker', 'crater', 'dc', 'dipper', 'doctor', 'driver', 'equipment', 'fuller', 'grader', 'heater', 'holder', 'hunter', 'intern', 'investor', 'judge', 'justice', 'layer', 'leader', 'md', 'media', 'member', 'miner', 'packing', 'pointer', 'president', 'production', 'ranger', 'reviewer', 'salesperson', 'scout', 'seller', 'shifter', 'sifter', 'solar', 'starter', 'sticker', 'topper', 'volunteer']",55
306,"['acrobat', 'advertising', 'artist', 'assistant', 'babysitter', 'barista', 'binder', 'bleacher', 'booster', 'bos', 'boxer', 'breaker', 'charger', 'checker', 'chief', 'cleaner', 'clerk', 'clown', 'contortionist', 'cooper', 'counsellor', 'counselor', 'cracker', 'cutter', 'dancer', 'decorator', 'delegate', 'director', 'doctor', 'doorman', 'drummer', 'elder', 'employee', 'equipment', 'exterminator', 'film', 'freak', 'guard', 'jackman', 'judge', 'juggler', 'justice', 'landlady', 'landlord', 'laundry', 'lawyer', 'leader', 'magician', 'maker', 'mayor', 'md', 'media', 'member', 'military', 'nester', 'owner', 'performer', 'philosopher', 'piper', 'poet', 'police', 'politician', 'president', 'production', 'psychologist', 'pt', 'pta', 'publisher', 'realtor', 'recorder', 'register', 'renter', 'representative', 'ringmaster', 'sailor', 'salesperson', 'security', 'senator', 'singer', 'solicitor', 'ta', 'teller', 'thrower', 'tinker', 'transformer', 'treasurer', 'ventriloquist', 'visitor']",88
307,"['accountant', 'advisor', 'agent', 'ambulance', 'attorney', 'blazer', 'boomer', 'bos', 'bouncer', 'boxer', 'breaker', 'caddie', 'caddy', 'cargo', 'cartoonist', 'checker', 'chef', 'cleaner', 'clerk', 'clown', 'comedian', 'consultant', 'cooper', 'cop', 'critic', 'curler', 'dc', 'deacon', 'decorator', 'designer', 'director', 'display', 'dj', 'doctor', 'doorman', 'driver', 'education', 'freak', 'fuller', 'golfer', 'governor', 'guard', 'host', 'impersonator', 'inventor', 'judge', 'justice', 'laundry', 'lawyer', 'librarian', 'maker', 'mater', 'media', 'member', 'military', 'outfitter', 'pastor', 'police', 'politician', 'president', 'priest', 'printer', 'quilter', 'rabbi', 'register', 'salesperson', 'secretary', 'security', 'senator', 'slipper', 'stapler', 'starter', 'stylist', 'supervisor', 'tailor', 'twister', 'undertaker', 'washer']",78
308,"['actor', 'amusement', 'attorney', 'blotter', 'bos', 'buyer', 'calligrapher', 'cartoonist', 'chief', 'clinical', 'clown', 'comedian', 'construction', 'cooper', 'cop', 'counselor', 'crane', 'critic', 'detective', 'doctor', 'driver', 'dropper', 'employee', 'freak', 'gardener', 'gastroenterologist', 'grader', 'groom', 'guard', 'hunter', 'inspector', 'interpreter', 'investor', 'jigger', 'journalist', 'judge', 'justice', 'laundry', 'lawyer', 'member', 'miller', 'mover', 'novice', 'officer', 'oral', 'owner', 'police', 'president', 'printer', 'proctologist', 'producer', 'production', 'professor', 'psychiatrist', 'psychologist', 'pt', 'radiologist', 'recycling', 'representative', 'ringer', 'scribe', 'senator', 'singer', 'stapler', 'swimmer', 'technician', 'therapist', 'urologist', 'waterman']",69
309,"['actor', 'babysitter', 'baller', 'bitter', 'boomer', 'brancher', 'builder', 'butler', 'buyer', 'cartoonist', 'ceo', 'chef', 'choru', 'cleaner', 'colonel', 'conditioner', 'consultant', 'coo', 'cracker', 'crane', 'display', 'doorman', 'drummer', 'duster', 'elder', 'employee', 'evangelist', 'filler', 'film', 'fisherman', 'flyer', 'freak', 'guard', 'housekeeping', 'hunter', 'impersonator', 'judge', 'lawyer', 'layer', 'leader', 'mayor', 'media', 'member', 'minister', 'nester', 'orator', 'ornithologist', 'owner', 'philosopher', 'police', 'politician', 'president', 'rabbi', 'representative', 'researcher', 'resident', 'ringer', 'scratcher', 'senator', 'shag', 'singer', 'softener', 'soloist', 'sponsor', 'starter', 'stylist', 'superior', 'topper', 'watcher', 'zookeeper']",70
310,"['agent', 'apprentice', 'astronaut', 'babysitter', 'cook', 'cooper', 'cowboy', 'crater', 'custom', 'doctor', 'equipment', 'freak', 'fuller', 'governor', 'guard', 'hunter', 'hypnotherapist', 'intern', 'judge', 'jumper', 'justice', 'layer', 'leader', 'loading', 'maintenance', 'mechanic', 'media', 'member', 'military', 'molecular', 'nanny', 'owner', 'piper', 'politician', 'pounder', 'president', 'resident', 'reviewer', 'ruler', 'scientist', 'security', 'senator', 'smoother', 'solar', 'superior', 'sweeper', 'teacher', 'teller', 'trader', 'treater', 'tucker', 'turner', 'twister', 'visitor', 'weaver', 'writer']",56
311,"['actor', 'agent', 'amusement', 'apprentice', 'artist', 'assistant', 'attendant', 'babysitter', 'cartoonist', 'caterer', 'chief', 'choru', 'clinical', 'clown', 'comedian', 'cooper', 'cop', 'cracker', 'custom', 'doctor', 'driver', 'employee', 'escort', 'flyer', 'governor', 'handler', 'holder', 'jackman', 'juggler', 'magician', 'marshal', 'mechanic', 'media', 'member', 'miller', 'pilot', 'piper', 'practitioner', 'president', 'prestidigitator', 'principal', 'production', 'projector', 'psychic', 'reporter', 'roller', 'scheduler', 'security', 'steward', 'stewardes', 'ta', 'taker', 'teller', 'volunteer']",54
312,"['attorney', 'blender', 'boomer', 'bos', 'broker', 'camper', 'carrier', 'chiropractor', 'cleaner', 'constructor', 'cook', 'cowboy', 'custom', 'dc', 'dentist', 'director', 'display', 'doctor', 'driver', 'editor', 'filing', 'gastroenterologist', 'gopher', 'investor', 'media', 'member', 'minister', 'model', 'monk', 'opener', 'owner', 'packing', 'painter', 'paramedic', 'politician', 'pta', 'scout', 'server', 'softener', 'starter', 'ta', 'tenant', 'thinner', 'trader', 'tucker', 'ventriloquist', 'watcher', 'zookeeper']",48
313,"['advertising', 'advocate', 'agent', 'ambassador', 'analyst', 'apprentice', 'artist', 'assistant', 'astronaut', 'attorney', 'baker', 'barista', 'boardman', 'booster', 'bos', 'botanist', 'brainer', 'bumper', 'buyer', 'cafeteria', 'cargo', 'carver', 'caterer', 'ceo', 'cfo', 'chef', 'chief', 'clown', 'competitor', 'construction', 'consultant', 'costumer', 'crane', 'critic', 'dentist', 'designer', 'director', 'display', 'doctor', 'doorman', 'driver', 'employee', 'equestrian', 'equipment', 'executive', 'farming', 'filing', 'film', 'founder', 'grader', 'grinder', 'guard', 'holder', 'horseman', 'housekeeping', 'intern', 'investigator', 'investor', 'lawyer', 'layout', 'leader', 'lobbyist', 'maker', 'manager', 'manufacturer', 'marshal', 'md', 'media', 'member', 'minister', 'mixer', 'officer', 'oral', 'owner', 'performer', 'pianist', 'pimp', 'piper', 'police', 'politician', 'president', 'priest', 'production', 'professor', 'rabbi', 'register', 'representative', 'resident', 'ripper', 'salesperson', 'scout', 'secretary', 'security', 'senator', 'shopper', 'slipper', 'slugger', 'solar', 'specialist', 'spokesperson', 'starter', 'sticker', 'surgeon', 'taker', 'tanner', 'teacher', 'trader', 'treater', 'trustee', 'tuber', 'usher', 'volunteer', 'vp', 'writer']",114
314,"['administrator', 'agent', 'ambulance', 'anaesthesiologist', 'anesthesiologist', 'assistant', 'bleeder', 'boomer', 'booster', 'bos', 'bouncer', 'breaker', 'cafeteria', 'ceo', 'cfo', 'chief', 'choru', 'cleaner', 'clinical', 'clown', 'cobbler', 'consultant', 'dancer', 'dd', 'decorator', 'deejay', 'designer', 'director', 'display', 'dj', 'doctor', 'education', 'electrician', 'employee', 'emt', 'equipment', 'faker', 'floater', 'freak', 'fuller', 'gaffer', 'impersonator', 'intern', 'interpreter', 'justice', 'lawyer', 'leader', 'maintenance', 'manager', 'marker', 'md', 'media', 'member', 'mentor', 'miller', 'musicologist', 'neurosurgeon', 'nurse', 'official', 'operative', 'operator', 'owner', 'physician', 'politician', 'president', 'priest', 'producer', 'projector', 'rabbi', 'register', 'renovator', 'resident', 'rider', 'ringer', 'rn', 'roller', 'salesperson', 'skinner', 'slipper', 'solar', 'sponsor', 'spreader', 'stripper', 'surgeon', 'swimmer', 'tier', 'timer', 'turner', 'visitor', 'wheeler']",90
315,"['actor', 'actuary', 'agent', 'analyst', 'anesthesiologist', 'anthropology', 'archaeologist', 'attache', 'attorney', 'baller', 'banker', 'boner', 'boomer', 'bos', 'broker', 'buyer', 'ceo', 'cfo', 'charger', 'chief', 'chiropractor', 'cleaner', 'congressman', 'construction', 'consultant', 'cook', 'cop', 'counsellor', 'counselor', 'cowboy', 'cpa', 'crane', 'dc', 'dealer', 'delegate', 'designer', 'developer', 'director', 'doctor', 'doorman', 'driver', 'drummer', 'education', 'employee', 'equalizer', 'equipment', 'executive', 'exterminator', 'farmer', 'feller', 'founder', 'freak', 'fuller', 'gatherer', 'grinding', 'grunt', 'guard', 'haberdasher', 'hacker', 'holder', 'hunter', 'inventor', 'investor', 'judge', 'justice', 'laundry', 'lawyer', 'layer', 'leader', 'lobbyist', 'maintenance', 'manager', 'mayor', 'media', 'member', 'missionary', 'neurosurgeon', 'operator', 'owner', 'packing', 'paleontologist', 'plunger', 'police', 'politician', 'pollster', 'president', 'priest', 'printer', 'production', 'professor', 'prosecutor', 'psychoanalyst', 'pusher', 'raiser', 'realtor', 'recruiter', 'representative', 'rider', 'runner', 'salesperson', 'scientist', 'security', 'senator', 'skinner', 'slugger', 'solar', 'splitter', 'starter', 'stoner', 'taker', 'technician', 'trader', 'transit', 'visitor', 'watcher']",115
316,"['ambassador', 'artist', 'bitter', 'blocker', 'boner', 'bos', 'caddie', 'caddy', 'cargo', 'charger', 'chipper', 'clown', 'collector', 'cracker', 'designer', 'driver', 'employee', 'equipment', 'film', 'finisher', 'flyer', 'golfer', 'gopher', 'greenskeeper', 'greensman', 'groundskeeper', 'journalist', 'justice', 'lawyer', 'leader', 'maker', 'marker', 'marshal', 'member', 'military', 'od', 'owner', 'pilot', 'police', 'president', 'rabbi', 'ranger', 'referee', 'scavenger', 'secretary', 'security', 'sticker', 'superior', 'visitor']",49
317,"['actres', 'advertising', 'agent', 'ambulance', 'assistant', 'attorney', 'blazer', 'boner', 'bos', 'bumper', 'camper', 'checker', 'chiropractor', 'competitor', 'construction', 'constructor', 'consultant', 'critic', 'dancer', 'dc', 'designer', 'director', 'display', 'doctor', 'driver', 'engineer', 'filler', 'gopher', 'groom', 'guard', 'judge', 'justice', 'lawyer', 'layout', 'leader', 'limber', 'litigator', 'lobbyist', 'maker', 'marker', 'mater', 'media', 'member', 'mentor', 'missionary', 'model', 'outsider', 'painter', 'photographer', 'politician', 'president', 'publicist', 'rattler', 'representative', 'ringer', 'security', 'senator', 'slitter', 'sponsor', 'spooner', 'sticker', 'superior', 'surveyor', 'teacher', 'teaser', 'thinner', 'wheeler', 'wrapper']",68
318,"['agent', 'analyst', 'announcer', 'blocker', 'bos', 'cartoonist', 'catcher', 'cellist', 'cleaner', 'commentator', 'dentist', 'director', 'doctor', 'education', 'employee', 'film', 'fisherman', 'freak', 'guard', 'header', 'media', 'member', 'ot', 'payroll', 'philosopher', 'pianist', 'pitcher', 'poet', 'president', 'priest', 'production', 'professor', 'psychiatrist', 'psychic', 'psychologist', 'psychotherapist', 'referee', 'shooter', 'slacker', 'sticker', 'striker', 'sweeper', 'taker', 'teller', 'therapist', 'usher']",46
319,"['accompanist', 'agent', 'artist', 'attorney', 'author', 'banker', 'bartender', 'bitter', 'bookbinder', 'booker', 'broadcaster', 'butler', 'cartoonist', 'catcher', 'clown', 'comedian', 'cook', 'cop', 'counselor', 'cowboy', 'critic', 'dean', 'dentist', 'designer', 'doctor', 'drawer', 'employee', 'filing', 'grinder', 'hooker', 'judge', 'lawyer', 'leader', 'librarian', 'liner', 'loading', 'maid', 'mailman', 'mason', 'media', 'member', 'minister', 'monk', 'narrator', 'novelist', 'oral', 'orthopedist', 'owner', 'performer', 'president', 'priest', 'principal', 'producer', 'production', 'professor', 'prompter', 'rabbi', 'register', 'representative', 'salesperson', 'security', 'seller', 'server', 'shopper', 'singer', 'slipper', 'starter', 'stripper', 'tier', 'turner', 'urologist', 'ventriloquist', 'visitor', 'volunteer', 'waitres', 'washer']",76
320,"['agent', 'artillery', 'barker', 'boner', 'bos', 'boxer', 'chef', 'chief', 'cleaner', 'clicker', 'clipper', 'congressman', 'cook', 'cracker', 'dentist', 'driver', 'economist', 'fletcher', 'freak', 'fuller', 'guard', 'hoist', 'leader', 'loader', 'loading', 'mailman', 'military', 'owner', 'pointer', 'president', 'production', 'rider', 'scientist', 'scratcher', 'security', 'setter', 'slinger', 'slipper', 'sponsor', 'taster', 'trooper', 'tucker', 'volunteer']",43
321,"['administrator', 'amusement', 'apprentice', 'assistant', 'attorney', 'baker', 'booster', 'breaker', 'builder', 'cardiologist', 'cartoonist', 'chef', 'chief', 'cleaver', 'clinical', 'clown', 'congressman', 'cop', 'dagger', 'dealer', 'dentist', 'dermatologist', 'doctor', 'education', 'equipment', 'fuller', 'gastroenterologist', 'housekeeping', 'intern', 'judge', 'juggler', 'laundry', 'lawyer', 'limber', 'magician', 'maintenance', 'mannequin', 'manufacturer', 'mason', 'md', 'media', 'member', 'mohel', 'nurse', 'operative', 'orthopedist', 'osteopath', 'packing', 'performer', 'physician', 'police', 'politician', 'president', 'proctologist', 'psychic', 'psychologist', 'pt', 'rabbi', 'radiologist', 'remodeling', 'representative', 'resident', 'runner', 'sewing', 'specialist', 'splicer', 'stabber', 'starter', 'surgeon', 'tailor', 'therapist', 'thinner', 'thrower', 'trooper', 'urologist', 'volunteer']",76
322,"['advertising', 'artisan', 'artist', 'bos', 'chef', 'chief', 'choru', 'cleaner', 'colonel', 'coo', 'cook', 'cracker', 'critic', 'display', 'employee', 'farmer', 'golfer', 'magician', 'maid', 'manager', 'media', 'member', 'model', 'owner', 'president', 'production', 'register', 'sander', 'server', 'starter', 'sweeper', 'ta', 'taster', 'tender', 'violinist', 'whitener', 'wiper']",37
323,"['barista', 'boomer', 'chipper', 'cook', 'cracker', 'electrician', 'employee', 'entrepreneur', 'film', 'founder', 'hoist', 'lawyer', 'member', 'owner', 'police', 'rancher', 'register', 'security', 'slicer', 'tipper', 'trader', 'turner']",22
324,"['advertising', 'bos', 'butcher', 'cartoonist', 'charger', 'chief', 'climatologist', 'clown', 'communicator', 'companion', 'congressman', 'cowboy', 'crater', 'custom', 'dc', 'farming', 'film', 'freak', 'jumper', 'lawyer', 'layer', 'leader', 'media', 'milker', 'outfitter', 'pediatrician', 'president', 'production', 'psychic', 'representative', 'salesperson', 'sander', 'scanner', 'scavenger', 'scientist', 'secretary', 'servant', 'server', 'superior', 'ta', 'thinner', 'washer']",42
325,"['actor', 'actres', 'assistant', 'barkeep', 'biographer', 'boiler', 'boomer', 'bos', 'boxer', 'butler', 'cartoonist', 'ceo', 'chief', 'colonel', 'companion', 'compiler', 'constructor', 'cook', 'dc', 'dean', 'detective', 'display', 'doctor', 'drummer', 'editor', 'education', 'electrical', 'entertainer', 'etymologist', 'feller', 'film', 'fletcher', 'grader', 'heater', 'hunter', 'inspector', 'intern', 'justice', 'landlady', 'layer', 'magnifier', 'maker', 'manufacturer', 'marker', 'md', 'miller', 'minister', 'np', 'observer', 'owner', 'physician', 'poet', 'police', 'politician', 'president', 'professor', 'programmer', 'pt', 'realtor', 'scanner', 'scientist', 'scratcher', 'security', 'seller', 'spiritualist', 'starter', 'superior', 'tenant', 'timer', 'topper', 'writer']",71
326,"['actor', 'agent', 'ager', 'aligner', 'amusement', 'archaeologist', 'astronomer', 'astrophysicist', 'atmospheric', 'auditor', 'babysitter', 'banker', 'blender', 'bookkeeper', 'boomer', 'booster', 'bos', 'bowman', 'broker', 'calculator', 'caller', 'camper', 'cartoonist', 'cashier', 'changer', 'chief', 'chipper', 'choru', 'cleaner', 'cleaver', 'clown', 'cobbler', 'comedian', 'congressman', 'cook', 'cop', 'counselor', 'cowboy', 'cracker', 'crater', 'cruiser', 'curator', 'dentist', 'designer', 'director', 'display', 'doctor', 'driver', 'elder', 'filler', 'film', 'fireman', 'freak', 'gatherer', 'governor', 'guard', 'horseman', 'hunter', 'ichthyologist', 'jackman', 'landlord', 'laundry', 'lawyer', 'leader', 'librarian', 'logger', 'marshal', 'mason', 'md', 'media', 'member', 'military', 'operator', 'palaeontologist', 'paleontologist', 'police', 'policeman', 'politician', 'president', 'proctologist', 'producer', 'pt', 'ranger', 'recycling', 'scientist', 'scout', 'security', 'sergeant', 'slipper', 'solar', 'sponsor', 'sprinkler', 'starter', 'taxidermist', 'thinner', 'thrower', 'tucker', 'typing', 'waitres', 'whitener']",100
327,"['amusement', 'astrologer', 'astronomer', 'astrophysicist', 'bos', 'bumper', 'checker', 'clown', 'consultant', 'dc', 'director', 'display', 'employee', 'evangelist', 'fitnes', 'guard', 'horseman', 'host', 'intern', 'judge', 'layer', 'mechanic', 'media', 'member', 'miller', 'official', 'pastor', 'physicist', 'politician', 'preacher', 'president', 'priest', 'professor', 'puppeteer', 'roller', 'scientist', 'security', 'shooter', 'slacker', 'solar', 'superior', 'tamper', 'transit', 'tucker', 'visitor']",45
328,"['actor', 'agent', 'aide', 'assistant', 'bos', 'cartoonist', 'catcher', 'ceo', 'chief', 'chiropractor', 'cleaner', 'clown', 'congressman', 'cook', 'cooper', 'cop', 'counselor', 'cowboy', 'designer', 'director', 'doctor', 'drawer', 'dresser', 'equipment', 'film', 'fuller', 'groom', 'hacker', 'hanger', 'holder', 'homemaker', 'housework', 'interviewer', 'inventor', 'ironer', 'judge', 'laundry', 'lawyer', 'layer', 'magnifier', 'maintenance', 'mannequin', 'mater', 'mayor', 'media', 'member', 'missionary', 'operator', 'police', 'president', 'printer', 'ringer', 'roller', 'salesperson', 'scientist', 'secretary', 'security', 'shredder', 'softener', 'solicitor', 'steamer', 'thinner', 'tucker', 'valet', 'vendor', 'washer', 'wringer', 'writer']",68
